país,factor_(serie),Año,Valor
México,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,16.5494
México,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,84.8616
Nepal,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,27.466450000000002
Nepal,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,15.2423
Nepal,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,8.01765
Nepal,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,67.31951904761905
Níger,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,6.36295
Níger,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,2.64695
Níger,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,1.705
Níger,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,8.6321
Países Bajos,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,89.4434
Países Bajos,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,66.3446
Países Bajos,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,31.6965
Países Bajos,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,65.33392857142857
Nueva Zelandia,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,72.5555
Nueva Zelandia,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,67.9877
Nueva Zelandia,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,44.29158888888889
Reino Unido,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,99.7686
Reino Unido,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,84.6722
Reino Unido,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,31.5697
Reino Unido,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,97.38712000000001
Rwanda,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,13.18804
Rwanda,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,9.04334
Rwanda,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,22.5687
Samoa,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,89.734
Samoa,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,58.3555
Samoa,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,13.910599999999999
Samoa,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,98.2688
Sierra Leona,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,21.609133333333332
Sierra Leona,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,10.794633333333332
Sierra Leona,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,5.4651
Sierra Leona,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,50.318563636363635
Sudáfrica,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,71.9147
Sudáfrica,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,57.0945
Sudáfrica,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,12.2494
Sudáfrica,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,79.48318181818182
Singapur,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,74.7969
Singapur,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,63.1781
Singapur,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,40.7291
Singapur,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,101.65336666666667
Suiza,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,95.9206
Suiza,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,82.7154
Suiza,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,33.651
Suiza,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,96.1229
Venezuela,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,53.71
Venezuela,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,42.95
Venezuela,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,28.9345
Venezuela,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,77.5828
Colombia,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,43.11
Colombia,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,37.98
Colombia,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,22.08325
Colombia,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,92.4255
Japón,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,98.6152
Japón,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,77.05106666666667
Japón,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,41.6298
Japón,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,102.8735
Kenya,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,32.9116
Kenya,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,27.0563
Kenya,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,7.7285
Kenya,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,80.66506666666668
Noruega,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,99.703
Noruega,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2009,74.8919
Noruega,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2009,33.4039
Noruega,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2009,100.1049
Afganistán,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,13.366866666666667
Afganistán,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,10.616999999999999
Afganistán,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,4.7049
Afganistán,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,43.79088333333333
Alemania,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,96.5238
Alemania,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,81.128
Alemania,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,30.2569
Alemania,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,71.25
Argelia,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,46.318900000000006
Argelia,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,24.559233333333335
Argelia,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,60.1535
Arabia Saudita,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,60.82306
Arabia Saudita,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,45.85886000000001
Arabia Saudita,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,25.36664
Arabia Saudita,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,93.5365
Argentina,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,46.54123333333333
Argentina,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,38.224999999999994
Argentina,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,80.5695
Australia,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,93.1995
Australia,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,72.799
Australia,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,41.7957
Austria,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,99.5548
Austria,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,76.5561
Austria,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,26.1674
Austria,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,100.8644
Brasil,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,50.6152
Brasil,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,35.9227
Brasil,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,44.320675
Burkina Faso,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,9.027000000000001
Burkina Faso,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,4.25642
Burkina Faso,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,1.278275
Burkina Faso,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,16.0268
China,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,65.3229
China,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,22.316
China,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,3.134
China,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,102.2987
Canadá,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,83.6178
Canadá,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,72.74424
Canadá,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,58.67883333333333
Camboya,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,16.183271428571427
Camboya,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,8.833433333333334
Camboya,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,3.4980400000000005
Camboya,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,53.8131
Chad,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,9.4417
Chad,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,5.060433333333333
Chad,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,16.8069
Dinamarca,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,96.3841
Dinamarca,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,72.2303
Dinamarca,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,34.37685
Dinamarca,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,95.8233
Ecuador,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,44.78
Ecuador,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,34.91
Ecuador,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,11.3621
Ecuador,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,84.4529
Emiratos Árabes Unidos,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,77.31423333333333
Emiratos Árabes Unidos,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,63.573883333333335
Emiratos Árabes Unidos,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,47.22963333333333
Emiratos Árabes Unidos,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,53.9631
"Egipto, República Árabe de","Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,55.0341
"Egipto, República Árabe de","Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,53.7684
"Egipto, República Árabe de","Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,11.958633333333333
"Egipto, República Árabe de","Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,76.17918461538463
Cuba,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,76.7191
Cuba,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,51.0299
Cuba,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,20.02625
Cuba,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,94.6431
Costa Rica,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,41.44
Costa Rica,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,33.59
Costa Rica,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,52.9213
Estados Unidos,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,94.7695
Estados Unidos,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,87.1494
Estados Unidos,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,103.78382000000002
España,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,67.3895
España,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,44.2518
España,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,25.7
España,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,81.5258
Fiji,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,64.112675
Fiji,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,33.8484
Fiji,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,12.24485
Fiji,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,84.1323
Finlandia,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,50.6263
Finlandia,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,70.4481
Finlandia,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,32.2356
Finlandia,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,98.7855
Federación de Rusia,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,93.8479
Federación de Rusia,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,84.9879
Federación de Rusia,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,63.0594
Federación de Rusia,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,87.7665894736842
Grecia,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,63.1491
Grecia,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,53.6623
Grecia,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,26.8417
Grecia,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,102.8965
India,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,45.15855
India,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,30.638775
India,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,11.922625
India,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,69.6153625
Marruecos,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,60.5113
México,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,52.11
México,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,27.98
México,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,16.5494
México,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,85.1636
Nepal,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,27.466450000000002
Nepal,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,15.2423
Nepal,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,8.01765
Nepal,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,67.8414
Níger,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,6.36295
Níger,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,2.64695
Níger,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,1.705
Níger,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,8.477
Países Bajos,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,89.5228
Países Bajos,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,66.7723
Países Bajos,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,32.1888
Países Bajos,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,65.33392857142857
Nueva Zelandia,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,72.5555
Nueva Zelandia,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,67.9877
Nueva Zelandia,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,44.29158888888889
Reino Unido,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,99.8079
Reino Unido,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,86.4258
Reino Unido,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,33.8117
Reino Unido,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,97.38712000000001
Rwanda,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,13.18804
Rwanda,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,9.04334
Rwanda,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,22.5687
Samoa,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,89.734
Samoa,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,58.3555
Samoa,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,13.910599999999999
Samoa,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,100.0
Sierra Leona,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,21.609133333333332
Sierra Leona,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,10.794633333333332
Sierra Leona,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,5.4651
Sierra Leona,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,50.318563636363635
Sudáfrica,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,72.2415
Sudáfrica,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,58.0103
Sudáfrica,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,12.4132
Sudáfrica,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,79.48318181818182
Singapur,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,76.1983
Singapur,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,65.5211
Singapur,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,46.4756
Singapur,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,101.65336666666667
Suiza,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,95.9662
Suiza,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,81.7433
Suiza,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,36.1045
Suiza,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,96.0122
Venezuela,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,55.08
Venezuela,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,44.88
Venezuela,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,28.9345
Venezuela,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,75.9458
Colombia,"Nivel de instrucción, al menos ciclo inferior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,44.49
Colombia,"Nivel de instrucción, al menos ciclo superior de la escuela secundaria completo, población de más de 25 años, total (%) (acumulativo)",2010,39.47
Colombia,"Nivel de instrucción, al menos escuela de nivel posterior a la secundaria completa, población de más de 25 años, total (%) (acumulativo)",2010,22.08325
Colombia,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",2010,94.7385
