país,factor_(serie),Año,Valor
Cuba,Gasto de bolsillo per cápita (US$ actuales),2003,46.28
Cuba,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,46.28
Costa Rica,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,190.7434
Costa Rica,Gasto de bolsillo per cápita (US$ actuales),2003,88.4105
Costa Rica,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,95.6661
Estados Unidos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,2567.217
Estados Unidos,Gasto de bolsillo per cápita (US$ actuales),2003,807.4294
Estados Unidos,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,3139.6125
España,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,1166.7563
España,Gasto de bolsillo per cápita (US$ actuales),2003,368.5036
España,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,474.1613
Fiji,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,64.9839
Fiji,Gasto de bolsillo per cápita (US$ actuales),2003,11.1704
Fiji,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,15.7763
Finlandia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,2020.8689
Finlandia,Gasto de bolsillo per cápita (US$ actuales),2003,531.5802
Finlandia,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,592.8588
Federación de Rusia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,95.4372
Federación de Rusia,Gasto de bolsillo per cápita (US$ actuales),2003,54.6676
Federación de Rusia,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,68.5818
Grecia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,937.7139
Grecia,Gasto de bolsillo per cápita (US$ actuales),2003,593.6624
Grecia,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,628.6916
India,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,4.0955
India,Gasto de bolsillo per cápita (US$ actuales),2003,16.0667
India,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,17.454
Marruecos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,18.9562
Marruecos,Gasto de bolsillo per cápita (US$ actuales),2003,43.5652
Marruecos,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,57.7137
México,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,171.8646
México,Gasto de bolsillo per cápita (US$ actuales),2003,230.4698
México,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,242.1753
Nepal,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,1.8956
Nepal,Gasto de bolsillo per cápita (US$ actuales),2003,5.9575
Nepal,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,6.6649
Níger,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,2.8084
Níger,Gasto de bolsillo per cápita (US$ actuales),2003,7.6044
Níger,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,8.3793
Países Bajos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,2272.3699
Países Bajos,Gasto de bolsillo per cápita (US$ actuales),2003,311.6309
Países Bajos,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,968.0049
Nueva Zelandia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,1216.8802
Nueva Zelandia,Gasto de bolsillo per cápita (US$ actuales),2003,247.8789
Nueva Zelandia,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,394.9305
Reino Unido,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,2196.6448
Reino Unido,Gasto de bolsillo per cápita (US$ actuales),2003,458.5703
Reino Unido,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,594.6155
Rwanda,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,5.7512
Rwanda,Gasto de bolsillo per cápita (US$ actuales),2003,2.9613
Rwanda,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,4.2055
Samoa,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,54.7459
Samoa,Gasto de bolsillo per cápita (US$ actuales),2003,11.6795
Samoa,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,12.5763
Sierra Leona,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,5.6991
Sierra Leona,Gasto de bolsillo per cápita (US$ actuales),2003,19.8679
Sierra Leona,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,20.0025
Sudáfrica,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,114.301
Sudáfrica,Gasto de bolsillo per cápita (US$ actuales),2003,35.5457
Sudáfrica,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,158.0797
Singapur,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,308.9639
Singapur,Gasto de bolsillo per cápita (US$ actuales),2003,403.8266
Singapur,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,524.3904
Suiza,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,1576.1057
Suiza,Gasto de bolsillo per cápita (US$ actuales),2003,1436.4294
Suiza,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,3442.4216
Venezuela,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,122.4975
Venezuela,Gasto de bolsillo per cápita (US$ actuales),2003,83.8005
Venezuela,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,120.517
Colombia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,100.0789
Colombia,Gasto de bolsillo per cápita (US$ actuales),2003,11.1279
Colombia,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,26.8513
Japón,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,2122.039
Japón,Gasto de bolsillo per cápita (US$ actuales),2003,448.1327
Japón,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,531.7102
Kenya,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,7.1239
Kenya,Gasto de bolsillo per cápita (US$ actuales),2003,11.5732
Kenya,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,14.3
Noruega,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2003,3852.7586
Noruega,Gasto de bolsillo per cápita (US$ actuales),2003,768.9508
Noruega,Gasto interno privado en salud per cápita (US$ a precios actuales),2003,779.8099
Afganistán,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,1.1862
Afganistán,Gasto de bolsillo per cápita (US$ actuales),2004,18.1138
Afganistán,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,18.1138
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,2625.7808
Alemania,Gasto de bolsillo per cápita (US$ actuales),2004,485.2068
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,834.0439
Argelia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,66.3761
Argelia,Gasto de bolsillo per cápita (US$ actuales),2004,24.2741
Argelia,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,26.6047
Arabia Saudita,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,280.1364
Arabia Saudita,Gasto de bolsillo per cápita (US$ actuales),2004,71.1357
Arabia Saudita,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,111.7751
Argentina,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,160.6907
Argentina,Gasto de bolsillo per cápita (US$ actuales),2004,85.7126
Argentina,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,130.0161
Australia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,1979.1597
Australia,Gasto de bolsillo per cápita (US$ actuales),2004,530.5957
Australia,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,781.6711
Austria,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,2590.1237
Austria,Gasto de bolsillo per cápita (US$ actuales),2004,693.836
Austria,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,1004.5268
Brasil,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,125.6144
Brasil,Gasto de bolsillo per cápita (US$ actuales),2004,104.1113
Brasil,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,167.2073
Burkina Faso,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,6.8918
Burkina Faso,Gasto de bolsillo per cápita (US$ actuales),2004,5.2047
Burkina Faso,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,5.6426
China,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,19.5205
China,Gasto de bolsillo per cápita (US$ actuales),2004,37.9313
China,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,44.9432
Canadá,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,2130.6698
Canadá,Gasto de bolsillo per cápita (US$ actuales),2004,445.8327
Canadá,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,785.5818
Camboya,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,5.6295
Camboya,Gasto de bolsillo per cápita (US$ actuales),2004,16.3198
Camboya,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,18.6964
Chad,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,9.9855
Chad,Gasto de bolsillo per cápita (US$ actuales),2004,14.6078
Chad,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,15.6623
Dinamarca,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,3504.778
Dinamarca,Gasto de bolsillo per cápita (US$ actuales),2004,623.8255
Dinamarca,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,690.0952
Ecuador,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,46.8429
Ecuador,Gasto de bolsillo per cápita (US$ actuales),2004,91.6171
Ecuador,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,101.8817
Emiratos Árabes Unidos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,520.4719
Emiratos Árabes Unidos,Gasto de bolsillo per cápita (US$ actuales),2004,277.1398
Emiratos Árabes Unidos,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,390.9208
"Egipto, República Árabe de",Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,16.7753
"Egipto, República Árabe de",Gasto de bolsillo per cápita (US$ actuales),2004,33.3092
"Egipto, República Árabe de",Gasto interno privado en salud per cápita (US$ a precios actuales),2004,34.2752
Cuba,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,186.1065
Cuba,Gasto de bolsillo per cápita (US$ actuales),2004,45.5667
Cuba,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,45.5667
Costa Rica,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,191.5377
Costa Rica,Gasto de bolsillo per cápita (US$ actuales),2004,93.0163
Costa Rica,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,97.9245
Estados Unidos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,2746.6439
Estados Unidos,Gasto de bolsillo per cápita (US$ actuales),2004,844.8317
Estados Unidos,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,3299.294
España,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,1372.9599
España,Gasto de bolsillo per cápita (US$ actuales),2004,426.3918
España,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,551.311
Fiji,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,75.5938
Fiji,Gasto de bolsillo per cápita (US$ actuales),2004,14.386
Fiji,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,20.3176
Finlandia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,2369.4931
Finlandia,Gasto de bolsillo per cápita (US$ actuales),2004,604.5506
Finlandia,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,674.5781
Federación de Rusia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,122.7065
Federación de Rusia,Gasto de bolsillo per cápita (US$ actuales),2004,70.5877
Federación de Rusia,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,85.8305
Grecia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,1045.1151
Grecia,Gasto de bolsillo per cápita (US$ actuales),2004,694.5582
Grecia,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,737.6093
India,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,4.4809
India,Gasto de bolsillo per cápita (US$ actuales),2004,18.0613
India,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,19.8805
Marruecos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,21.7189
Marruecos,Gasto de bolsillo per cápita (US$ actuales),2004,52.1713
Marruecos,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,67.985
México,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,194.7179
México,Gasto de bolsillo per cápita (US$ actuales),2004,240.5756
México,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,253.3423
Nepal,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,2.0674
Nepal,Gasto de bolsillo per cápita (US$ actuales),2004,6.6728
Nepal,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,7.5693
Níger,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,3.3112
Níger,Gasto de bolsillo per cápita (US$ actuales),2004,8.3512
Níger,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,9.2094
Países Bajos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,2526.0536
Países Bajos,Gasto de bolsillo per cápita (US$ actuales),2004,367.4775
Países Bajos,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,1158.5142
Nueva Zelandia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,1527.7989
Nueva Zelandia,Gasto de bolsillo per cápita (US$ actuales),2004,279.7624
Nueva Zelandia,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,455.4086
Reino Unido,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,2713.4334
Reino Unido,Gasto de bolsillo per cápita (US$ actuales),2004,505.2906
Reino Unido,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,659.1955
Rwanda,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,5.2119
Rwanda,Gasto de bolsillo per cápita (US$ actuales),2004,4.3057
Rwanda,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,5.4946
Samoa,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,69.0274
Samoa,Gasto de bolsillo per cápita (US$ actuales),2004,13.4365
Samoa,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,14.4652
Sierra Leona,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,5.4906
Sierra Leona,Gasto de bolsillo per cápita (US$ actuales),2004,19.2371
Sierra Leona,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,19.3726
Sudáfrica,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,143.9062
Sudáfrica,Gasto de bolsillo per cápita (US$ actuales),2004,43.3009
Sudáfrica,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,201.7054
Singapur,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,275.4818
Singapur,Gasto de bolsillo per cápita (US$ actuales),2004,432.8399
Singapur,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,573.1001
Suiza,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,1732.2657
Suiza,Gasto de bolsillo per cápita (US$ actuales),2004,1612.9135
Suiza,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,3876.4372
Venezuela,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,157.5353
Venezuela,Gasto de bolsillo per cápita (US$ actuales),2004,91.1457
Venezuela,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,133.2391
Colombia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,117.0583
Colombia,Gasto de bolsillo per cápita (US$ actuales),2004,21.9028
Colombia,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,40.1526
Japón,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,2318.2693
Japón,Gasto de bolsillo per cápita (US$ actuales),2004,479.0785
Japón,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,569.6688
Kenya,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,7.0726
Kenya,Gasto de bolsillo per cápita (US$ actuales),2004,12.268
Kenya,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,15.0353
Noruega,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2004,4231.6741
Noruega,Gasto de bolsillo per cápita (US$ actuales),2004,854.424
Noruega,Gasto interno privado en salud per cápita (US$ a precios actuales),2004,865.6699
Afganistán,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,1.3355
Afganistán,Gasto de bolsillo per cápita (US$ actuales),2005,19.8271
Afganistán,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,19.8271
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,2692.6668
Alemania,Gasto de bolsillo per cápita (US$ actuales),2005,502.4265
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,865.5464
Argelia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,70.1942
Argelia,Gasto de bolsillo per cápita (US$ actuales),2005,28.4599
Argelia,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,31.0291
Arabia Saudita,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,333.3983
Arabia Saudita,Gasto de bolsillo per cápita (US$ actuales),2005,75.8434
Arabia Saudita,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,126.4931
Argentina,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,200.9482
Argentina,Gasto de bolsillo per cápita (US$ actuales),2005,129.2318
Argentina,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,185.2328
Australia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,2165.2571
Australia,Gasto de bolsillo per cápita (US$ actuales),2005,592.0611
Australia,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,848.8477
Austria,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,2695.6666
Austria,Gasto de bolsillo per cápita (US$ actuales),2005,711.7752
Austria,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,1014.731
Brasil,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,159.6778
Brasil,Gasto de bolsillo per cápita (US$ actuales),2005,137.6044
Brasil,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,223.6144
Burkina Faso,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,5.4166
Burkina Faso,Gasto de bolsillo per cápita (US$ actuales),2005,5.375
Burkina Faso,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,5.891
China,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,24.0082
China,Gasto de bolsillo per cápita (US$ actuales),2005,42.2811
China,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,49.128
Canadá,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,2403.761
Canadá,Gasto de bolsillo per cápita (US$ actuales),2005,505.8045
Canadá,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,887.4598
Camboya,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,5.7983
Camboya,Gasto de bolsillo per cápita (US$ actuales),2005,19.804
Camboya,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,22.0192
Chad,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,9.5367
Chad,Gasto de bolsillo per cápita (US$ actuales),2005,18.152
Chad,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,19.504
Dinamarca,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,3720.5437
Dinamarca,Gasto de bolsillo per cápita (US$ actuales),2005,653.4941
Dinamarca,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,722.2116
Ecuador,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,50.7236
Ecuador,Gasto de bolsillo per cápita (US$ actuales),2005,105.9549
Ecuador,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,116.8866
Emiratos Árabes Unidos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,556.4196
Emiratos Árabes Unidos,Gasto de bolsillo per cápita (US$ actuales),2005,295.0338
Emiratos Árabes Unidos,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,422.4847
"Egipto, República Árabe de",Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,19.6931
"Egipto, República Árabe de",Gasto de bolsillo per cápita (US$ actuales),2005,39.3905
"Egipto, República Árabe de",Gasto interno privado en salud per cápita (US$ a precios actuales),2005,40.5503
Cuba,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,281.742
Cuba,Gasto de bolsillo per cápita (US$ actuales),2005,49.2792
Cuba,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,49.2792
Costa Rica,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,197.955
Costa Rica,Gasto de bolsillo per cápita (US$ actuales),2005,101.4396
Costa Rica,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,111.0115
Estados Unidos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,2911.5586
Estados Unidos,Gasto de bolsillo per cápita (US$ actuales),2005,890.7644
Estados Unidos,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,3490.4707
España,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,1474.2718
España,Gasto de bolsillo per cápita (US$ actuales),2005,448.4168
España,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,586.05
Fiji,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,89.9741
Fiji,Gasto de bolsillo per cápita (US$ actuales),2005,14.6546
Fiji,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,20.697
Finlandia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,2518.5378
Finlandia,Gasto de bolsillo per cápita (US$ actuales),2005,633.6522
Finlandia,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,718.2804
Federación de Rusia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,166.0936
Federación de Rusia,Gasto de bolsillo per cápita (US$ actuales),2005,86.7406
Federación de Rusia,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,105.2787
Grecia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,1177.3024
Grecia,Gasto de bolsillo per cápita (US$ actuales),2005,713.6347
Grecia,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,757.9606
India,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,5.5346
India,Gasto de bolsillo per cápita (US$ actuales),2005,20.1151
India,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,21.5428
Marruecos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,24.4434
Marruecos,Gasto de bolsillo per cápita (US$ actuales),2005,57.8436
Marruecos,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,71.9044
México,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,205.1319
México,Gasto de bolsillo per cápita (US$ actuales),2005,265.1272
México,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,280.542
Nepal,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,2.6995
Nepal,Gasto de bolsillo per cápita (US$ actuales),2005,6.9693
Nepal,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,8.0999
Níger,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,6.0564
Níger,Gasto de bolsillo per cápita (US$ actuales),2005,9.5182
Níger,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,10.512
Países Bajos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,2611.3233
Países Bajos,Gasto de bolsillo per cápita (US$ actuales),2005,377.9838
Países Bajos,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,1207.5034
Nueva Zelandia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,1767.1835
Nueva Zelandia,Gasto de bolsillo per cápita (US$ actuales),2005,323.136
Nueva Zelandia,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,529.416
Reino Unido,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,2887.7674
Reino Unido,Gasto de bolsillo per cápita (US$ actuales),2005,491.8966
Reino Unido,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,659.0215
Rwanda,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,5.2483
Rwanda,Gasto de bolsillo per cápita (US$ actuales),2005,5.9736
Rwanda,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,7.2359
Samoa,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,82.427
Samoa,Gasto de bolsillo per cápita (US$ actuales),2005,15.6971
Samoa,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,16.9037
Sierra Leona,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,4.9987
Sierra Leona,Gasto de bolsillo per cápita (US$ actuales),2005,21.399
Sierra Leona,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,21.5611
Sudáfrica,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,161.7697
Sudáfrica,Gasto de bolsillo per cápita (US$ actuales),2005,45.7491
Sudáfrica,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,194.9682
Singapur,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,294.3784
Singapur,Gasto de bolsillo per cápita (US$ actuales),2005,446.1651
Singapur,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,598.0503
Suiza,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,1761.6455
Suiza,Gasto de bolsillo per cápita (US$ actuales),2005,1540.1371
Suiza,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,3912.295
Venezuela,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,153.5402
Venezuela,Gasto de bolsillo per cápita (US$ actuales),2005,120.7799
Venezuela,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,176.763
Colombia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,150.2863
Colombia,Gasto de bolsillo per cápita (US$ actuales),2005,34.3342
Colombia,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,56.9793
Japón,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,2349.9802
Japón,Gasto de bolsillo per cápita (US$ actuales),2005,453.7783
Japón,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,545.2264
Kenya,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,8.2201
Kenya,Gasto de bolsillo per cápita (US$ actuales),2005,13.9995
Kenya,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,17.0608
Noruega,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2005,4638.149
Noruega,Gasto de bolsillo per cápita (US$ actuales),2005,933.4324
Noruega,Gasto interno privado en salud per cápita (US$ a precios actuales),2005,946.5404
Afganistán,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2006,1.3553
Afganistán,Gasto de bolsillo per cápita (US$ actuales),2006,22.2176
Afganistán,Gasto interno privado en salud per cápita (US$ a precios actuales),2006,22.2176
